,feature,class_label
5082,[-1663.  -1734.  -1210.  ...  -420.5  -925.  -1318. ],air_conditioner
5083,[-493.5 -514.  -415.  ... -221.  -163.  -410. ],air_conditioner
5084,[-1194.5  -686.5  -297.  ... -1570.  -1560.  -1450. ],air_conditioner
5085,[139.  152.  161.  ...  97.5  80.5  69. ],engine_idling
5086,[176.5 154.5 129.5 ...  99.5  89.5  96. ],engine_idling
5087,[61.5 48.  33.5 ... 21.5 36.5 52.5],engine_idling
5088,[108.  107.   98.  ...  18.   -4.5 -26. ],engine_idling
5089,[-1375.  -1454.  -1526.  ... -1709.  -1576.5 -1316.5],children_playing
5090,[-972.  -601.  -253.  ... 3316.5 3387.5 3445.5],children_playing
5091,[  583.    643.5   667.  ... -2707.  -2708.  -2603. ],children_playing
5092,[3545.  3622.  3588.  ... -681.  -459.5 -190. ],children_playing
5093,[-2474.  -2399.5 -2399.  ... -1854.  -2140.5 -2523.5],children_playing
5094,[-100.   195.5  276.  ... 7145.5 7067.  6746. ],children_playing
5095,[1787.  1838.  1907.  ...  431.   614.5  748. ],children_playing
5096,[-230.  -122.5  -30.  ... 2301.  2186.  2086. ],children_playing
5097,[-1326.5 -1304.5  -676.5 ...   -94.5   661.    212. ],street_music
5098,[-1267.    -60.    652.5 ...  -845.   -746.   -927.5],street_music
5099,[ 1559.5    45.  -1780.  ...  3588.   2380.5  1795.5],street_music
5100,[ -20.   330.  1069.5 ...  776.5  960.5 1356. ],street_music
5101,[2978.  2204.5  932.  ... -528.   258.5  684.5],street_music
5102,[ 1722.   1512.   1838.5 ... -2604.5 -2294.  -2414.5],street_music
5103,[-43.5 -60.5 -77.  ...   0.5  -0.5  -0.5],gun_shot
5104,[-17.5 -22.  -29.  ... -19.  -18.  -18. ],dog_bark
5105,[1028.   932.   814.5 ... -579.5 -661.  -722. ],children_playing
5106,[-163.  -194.  -273.  ...  193.5   91.    41.5],children_playing
5107,[-733.  -722.5 -728.5 ...   91.5  173.   186.5],children_playing
5108,[-2435.  -2386.  -2233.  ...  -101.    -61.5   -75. ],children_playing
5109,[-767.5 -834.  -741.5 ... -530.5 -427.5 -413. ],children_playing
5110,[ -468.   -549.5  -574.5 ... -1058.5  -900.5  -693. ],children_playing
5111,[ 562.5 1164.5 1700.5 ... 1161.  1082.5 1110.5],children_playing
5112,[ -132.5  -745.5  -519.5 ... -1178.5  -344.    621. ],drilling
5113,[-55.5 -45.  -49.  ... 173.5  91.  122. ],drilling
5114,[ 64.   76.   91.  ...  35.    0.  -55.5],drilling
5115,[-25.  -25.  -23.  ... -41.5 -23.   -4. ],drilling
5116,[ 76.  70.  78. ... -14. 331.  95.],drilling
5117,[ 10.   12.5  16.5 ... -41.5 -39.5 -41.5],drilling
5118,[ -6.  -6. -12. ...   0.   0.   0.],drilling
5119,[-840.  -844.5 -817.5 ...   26.5  -29.5  -80. ],dog_bark
5120,[  15.5   15.    25.  ... -585.  -567.5 -541.5],dog_bark
5121,[-1331.5 -1372.  -1402.  ...    25.     35.5    10. ],dog_bark
5122,[-214.5 -224.  -199.5 ...   65.5   89.   118. ],dog_bark
5123,[-1236.  -1132.  -1075.  ...  -198.5  -200.5  -150.5],dog_bark
5124,[ 145.5  210.5  301.5 ... 1827.  1763.5 1744.5],dog_bark
5125,[-772.5 -837.  -811.5 ...  160.    57.     1.5],dog_bark
5126,[0. 0. 0. ... 0. 0. 0.],dog_bark
5127,[0. 0. 0. ... 0. 0. 0.],dog_bark
5128,[0. 0. 0. ... 0. 0. 0.],dog_bark
5129,[0. 0. 0. ... 0. 0. 0.],dog_bark
5130,[0. 0. 0. ... 0. 0. 0.],dog_bark
5131,[-30.  -34.  -40.  ... -69.  -23.    2.5],gun_shot
5132,[ 76.5 115.5 117.5 ... 245.  233.5 184.5],dog_bark
5133,[  0.    0.    0.  ...  81.  124.5 109.5],dog_bark
5134,[0. 0. 0. ... 0. 0. 0.],dog_bark
5135,[1005.5  585.5  389.5 ... 1468.  1601.  2024. ],car_horn
5136,[-7538.  -7677.  -7513.  ...  5266.5  5151.   4523.5],car_horn
5137,[   352.5   1065.     927.  ... -15487.  -14853.  -14053.5],car_horn
5138,[1311.5 1619.5 1498.5 ... 4831.  5182.5 5514.5],car_horn
5139,[ 9802.   7819.5  5510.5 ... -1466.  -1241.5  -487. ],car_horn
5140,[4557.5 3663.5 3246.5 ...   80.   567.5 1383. ],car_horn
5141,[   8.5   -2.5   -4.  ... -212.5  -15.5  -76.5],gun_shot
5142,[ -94.5  -89.5  -86.  ... -219.5 -215.  -199.5],siren
5143,[ 14.   26.   42.5 ... 104.5 118.  116. ],siren
5144,[-181.  -158.5 -130.5 ...    0.    11.    19. ],siren
5145,[ 97.5  82.5  80.5 ... -57.  -43.   -8. ],siren
5146,[-137.  -118.  -130.  ... -151.5 -123.5 -101. ],siren
5147,[1190.5 1148.5 1099.  ... -173.  -165.  -149. ],siren
5148,[-182.5 -291.5 -423.  ... 1831.  1759.5 2013.5],children_playing
5149,[-1182.   -843.   -457.  ... -1270.5 -1301.   -651. ],children_playing
5150,[ 316.5 -170.   -25.  ...   80.5  -95.    80.5],children_playing
5151,[-1053.   -905.5  -887.5 ... -1758.  -1053.  -1193. ],children_playing
5152,"[-1.1560e+03 -9.3900e+02  5.0000e-01 ...  1.3905e+03  1.3770e+03
  1.4625e+03]",children_playing
5153,[-3080.5 -3322.5 -3589.5 ...   985.     48.5  -191.5],children_playing
5154,[4892.  4159.5 2196.5 ...    0.     0.     0. ],children_playing
5155,[-25.  -22.  -19.  ... 158.  154.5 155.5],dog_bark
5156,[-0.5 -0.5 -0.5 ... -0.5 -0.5 -0.5],dog_bark
5157,[146.5 132.  108.5 ... -50.  -42.5 -36. ],dog_bark
5158,[  -0.5   -0.5   -0.5 ... -101.5  -99.5  -98.5],dog_bark
5159,[ 0.  0.  0. ... -1. -1. -1.],dog_bark
5160,[1474.5 1830.5 2053.  ... 1011.   812.   644.5],street_music
5161,[ 1593.5  1665.5  2075.5 ... -3396.  -3014.  -2428.5],street_music
5162,[  506.   1021.5  1181.  ... -2516.5 -2479.5 -2501.5],street_music
5163,[ 735.5  738.   696.  ... 1601.5 1762.  1881. ],street_music
5164,[ 331.5 -185.  -819.  ... 2757.  2355.5 1785. ],street_music
5165,[1388.5 1140.5 1048.5 ... 1253.5 1394.  1434. ],street_music
5166,[-3640.  -3160.5 -2655.  ...   465.5    96.5  -451.5],car_horn
5167,[ 379.5  285.5  209.  ... 1028.5 1078.5 1037. ],car_horn
5168,[-2008.5 -2016.  -2072.5 ... -1086.  -1098.5 -1028. ],engine_idling
5169,[1677.  2009.  2133.5 ... -153.  -236.5 -113. ],engine_idling
5170,[-1051.5 -1255.5 -1584.  ...  7516.5  7510.   7279.5],engine_idling
5171,[  -8.5  -36.   -52.  ... -201.  -524.5 -830. ],engine_idling
5172,[6884.  6477.  6159.5 ... 2444.5 2201.5 1944. ],engine_idling
5173,[ -998.   -929.5  -679.5 ... -1943.5 -2449.5 -2916. ],engine_idling
5174,[  0.    0.   -0.5 ... 408.5 270.  147.5],siren
5175,[-1770. -1763. -1740. ...   868.   740.   594.],siren
5176,[  33.   -68.5 -122.5 ...  827.5  759.5  657.5],siren
5177,[ 466.   344.5  194.5 ... -427.  -370.5 -187. ],siren
5178,[533.5 361.5 145.  ...  78.  307.5 546. ],siren
5179,[  85.5  367.   572.  ... 1022.   877.   701.5],siren
5180,[ 766.5  936.5 1046.5 ... 2144.5 1951.  1655.5],siren
5181,[1569.  1733.5 2015.  ... 1702.5  669.5 -410.5],siren
5182,[ -94.   -75.   -60.  ... -411.5 -408.  -385.5],engine_idling
5183,[ 106.   137.   153.5 ... -240.  -207.5 -137. ],engine_idling
5184,[-317.  -229.5 -163.5 ...   55.   -29.5 -117. ],engine_idling
5185,[1444.5 1476.  1503.5 ... -395.  -370.  -326.5],engine_idling
5186,[-1229.  -1230.5 -1250.5 ...  -192.   -311.   -395.5],engine_idling
5187,[-272.  -301.5 -396.  ...  737.   714.5  750. ],engine_idling
5188,[-462.5 -563.5 -640.  ...  397.5  424.   454. ],engine_idling
5189,[ 781.5  727.5  658.  ... -290.  -312.  -339. ],engine_idling
5190,[ 527.5  652.5  734.5 ... -551.5 -533.5 -550. ],engine_idling
5191,[   0.     0.     0.  ... -469.5 -479.5 -492. ],siren
5192,[ 46.   48.5  55.5 ... 453.5 483.  506.5],siren
5193,[-502.  -509.5 -514.5 ... -497.5 -511.5 -513.5],siren
5194,[ 521.5  527.5  525.5 ... -145.5 -140.5 -133. ],siren
5195,[  373.    292.5   216.  ... -5551.5 -5538.5 -5522.5],engine_idling
5196,[-4454.  -4461.5 -4456.5 ... -4010.  -3948.  -3886.5],engine_idling
5197,[-5501.5 -5470.5 -5423.5 ...  -166.    -44.5    90. ],engine_idling
5198,[-3826.  -3768.  -3710.5 ...  3893.   3896.   3889.5],engine_idling
5199,[  285.    206.    107.5 ... -1362.5 -1049.   -693. ],children_playing
5200,[142.  132.  111.  ... 100.  122.5 126.5],children_playing
5201,[108.   63.5  49.5 ... -70.5 -50.  -30.5],children_playing
5202,[2040.5 1936.5 1906.5 ... -410.  -353.  -278.5],children_playing
5203,[-216.  -112.    -2.5 ...  428.   445.5  435. ],children_playing
5204,[1948.  3009.  3786.5 ... 1006.  1392.5 1392. ],children_playing
5205,[  587.5   547.    509.  ... -1042.   -777.5  -449. ],children_playing
5206,[ -503.   -876.  -1184.  ...  2166.5  1547.5   948. ],street_music
5207,[ 417.    16.5 -341.5 ...    2.5  292.   402.5],street_music
5208,[836.  949.5 958.  ... 273.   62.   -1. ],street_music
5209,[1163.  1137.5 1097.5 ...  463.   592.5  703.5],street_music
5210,[ 796.5  834.5  766.5 ... -732.5 -721.5 -713. ],street_music
5211,[-395.  -258.   -94.  ... -845.5 -603.  -470.5],street_music
5212,[-3.  -3.  -2.  ...  5.   5.   5.5],gun_shot
5213,[ -54.  -341.5 -732.  ... -506.   109.   621.5],street_music
5214,[ 3947.5  2501.   1046.  ... -2548.5 -2507.5 -1662. ],street_music
5215,"[-1.6350e+02 -7.9000e+01 -3.0000e+00 ... -2.2405e+03 -2.7825e+03
 -3.2390e+03]",street_music
5216,[-6420.  -6995.5 -7187.  ... -3212.  -3578.5 -3503.5],street_music
5217,[ 3645.   4325.   4947.  ... -2213.  -3839.5 -5450. ],street_music
5218,[-4583. -4554. -4513. ...   -92.  -260.  -685.],street_music
5219,[-2149.5 -1817.  -1586.5 ...   327.   1093.   1698.5],siren
5220,[-772.  -939.5 -779.5 ... -926.  -934.  -944.5],siren
5221,[  136.    249.5   360.5 ... -1762.  -1638.5 -1633. ],siren
5222,[-1043.5 -1209.  -1169.5 ...  -434.5  -524.   -813.5],siren
5223,[-1761.  -1968.  -2014.  ...  3012.   4308.5  5218.5],siren
5224,[-1672.  -2628.  -2822.5 ...  5182.5  6302.5  7131. ],siren
5225,[5696.  6424.  7175.5 ... 4779.  5128.5 5159.5],siren
5226,[ 7580.   7566.   7092.5 ... -7078.  -6712.  -6018.5],siren
5227,[4872.5 4383.5 3741.5 ... 6926.5 7941.5 8294.5],siren
5228,[-5103.5 -4041.5 -2920.  ...  9017.  10236.  11092. ],siren
5229,[  8185.5   7805.    7270.  ... -11091.  -11182.  -10314. ],siren
5230,[11498.  11699.  11804.  ...  1012.   1294.5  1521. ],siren
5231,[1760.  1735.  1908.  ... 1327.  1706.5 1840.5],siren
5232,[-1058.5 -1031.5 -1078.  ...  1834.   1845.   1556. ],siren
5233,[ 1575.   1381.   1654.  ...  -973.5 -1007.  -1046. ],siren
5234,[1255.5 1137.5 1015.  ... 4755.  4259.5 3573.5],siren
5235,[-898.5 -800.5 -977.5 ... -700.5 -800.5 -973. ],siren
5236,[ 2915.   2359.   1872.  ... -1483.  -1730.5 -1709.5],siren
5237,[-1000.   -882.   -735.5 ...  -595.5  -435.   -154. ],siren
5238,[-1491.5 -1125.5  -582.5 ...   -96.   -559.   -875. ],siren
5239,[-351.  -335.  -309.  ... 1922.  1728.5 1477.5],siren
5240,[ 1154.    770.5   375.  ...  9986.  11399.5 12829. ],siren
5241,"[ 5.0000e-01 -5.0000e-01  0.0000e+00 ... -4.7855e+03 -4.7810e+03
 -4.0140e+03]",street_music
5242,[ 2107.5  1983.5  1636.  ... -1102.  -1054.   -775. ],street_music
5243,[-4218.5 -3424.5 -2885.  ...  -389.5 -1406.  -1634.5],street_music
5244,[  184.5  -396.  -1252.  ...   230.5  -498.5  -752.5],street_music
5245,[  820.5  2260.5   360.5 ... -1483.  -2035.5 -1871. ],street_music
5246,[-1067.  -1124.5 -1662.  ... -6523.5 -6349.5 -6008.5],street_music
5247,[4879.  6324.5 5942.5 ... 8026.5 9055.5 9702.5],street_music
5248,[  444.    587.    560.  ... -7806.5 -7380.5 -6560. ],car_horn
5249,[16561.5 14537.5 11668.5 ...  4311.5  4299.   3816. ],street_music
5250,[4301.  3765.5 2533.5 ...  989.5  885.   831. ],street_music
5251,[ -373.5 -1720.5 -3042.  ... 11281.5 12238.5 12796.5],street_music
5252,[7170.5 6829.5 6235.  ... 3790.5 4222.  4452. ],street_music
5253,[-2332.5 -2593.5 -3064.5 ...   311.5   352.5   263.5],street_music
5254,[3833.5 4087.5 3362.  ... 1474.5  495.  -684. ],street_music
5255,[-1829.  -1884.5 -2024.5 ... -1423.  -1233.5  -933.5],engine_idling
5256,[873.  725.5 553.  ... -95.5 -56.  -73. ],engine_idling
5257,[ 301.5  144.5  -37.  ... -691.5 -658.5 -715.5],engine_idling
5258,[ -573.5  -630.5  -665.  ... -1433.5 -1347.5 -1296.5],engine_idling
5259,[-730.5 -656.  -487.  ... -540.  -630.5 -673.5],engine_idling
5260,[-793. -769. -660. ...  481.  349.  157.],engine_idling
5261,[-1068.  -1176.5 -1213.5 ... -1704.  -1572.  -1411. ],engine_idling
5262,[1218.  1243.  1157.  ...  700.5  754.5  766. ],engine_idling
5263,[ -415.   -293.   -269.5 ... -1653.5 -1708.5 -1704. ],engine_idling
5264,[-1728.5 -1879.5 -2028.  ...  -976.   -853.   -784. ],engine_idling
5265,[2173.5 2322.5 2417.  ...  276.   435.   657. ],engine_idling
5266,[-499.5 -197.   -33.  ... 1175.   875.5  380. ],engine_idling
5267,[   25.   -269.5  -324.  ...  -556.  -1363.5 -2173. ],engine_idling
5268,[-2563.5 -2500.  -2232.5 ...  -144.5  -151.   -123.5],engine_idling
5269,[1527.  1443.5 1253.5 ... 1339.  1296.  1143.5],engine_idling
5270,[  161.    163.    111.5 ... -1295.  -1475.  -1476.5],engine_idling
5271,[-1422.  -1454.5 -1476.5 ...  1029.5  1047.5   944.5],engine_idling
5272,[-542.5 -584.  -631.  ... -188.5 -261.  -368.5],engine_idling
5273,[ -665.5  -870.5 -1079.5 ... -1774.  -1652.5 -1744. ],engine_idling
5274,[-2032.5 -2090.5 -1848.  ...  1025.5  1069.5  1351.5],engine_idling
5275,[ 1104.   1653.5  1785.  ... -1040.   -913.   -867. ],engine_idling
5276,[-328.  -261.5 -243.5 ...   22.    45.5   -1. ],engine_idling
5277,[-183.5 -351.  -331.5 ... 2070.5 1876.5 1684.5],engine_idling
5278,[-104.  -141.5 -271.5 ...  996.5 1088.  1241. ],engine_idling
5279,[1823.5 1879.  1692.5 ... -228.5 -194.  -108.5],engine_idling
5280,[1476.5 1623.  1396.5 ... -537.  -666.  -871.5],engine_idling
5281,[ 442.5  334.    50.5 ... -734.5 -555.5 -533. ],engine_idling
5282,[ -647.5  -689.   -606.  ... -2215.  -2459.  -2517. ],engine_idling
5283,[-2288.5 -1823.  -1385.5 ...  -527.   -234.5   326. ],engine_idling
5284,[ 599.   597.5  732.  ... 3287.  3014.5 2436.5],engine_idling
5285,[1845.5 1661.5 1737.  ... -994.  -804.  -622. ],engine_idling
5286,[-6600.5 -6861.5 -6894.5 ...  1677.5  4400.5  6954.5],siren
5287,[-4.000e+00  7.570e+02  1.515e+03 ...  2.677e+03  3.498e+03  4.335e+03],siren
5288,[-2455.  -2094.5 -2026.5 ...  4339.   4745.5  5324.5],siren
5289,[ 3906.   3346.5  2526.  ... -8578.5 -8004.  -7063.5],siren
5290,[6018.  6669.5 7216.5 ... 6258.5 4699.5 3488. ],siren
5291,[-5806.5 -4165.5 -2266.  ... -3693.5 -3028.  -2359.5],siren
5292,[2443.  1569.   625.5 ... 1660.  1905.  2107. ],siren
5293,[-1958.  -1956.  -1801.  ...   617.5  -121.5  -803.5],siren
5294,[2424.  2584.5 2638.5 ... 1902.  1558.5 1479. ],siren
5295,[-1410.5 -1905.5 -2354.5 ... -1439.5 -1860.5 -2054. ],siren
5296,[1695.5 1791.  1657.  ...  103.   560.   977.5],siren
5297,[-1923.5 -1950.5 -2287.5 ...   729.5  1065.5   978. ],siren
5298,[ 9202.  10615.  11403.  ...  2357.5  2316.5  2050. ],siren
5299,[ 1246.5  1464.   1541.  ... -1280.5 -1341.  -1280.5],siren
5300,[ 919.  1648.5 2041.5 ... 2527.  2576.  2554. ],siren
5301,[  5201.5   5244.    4375.5 ...  -7282.   -8906.5 -10282. ],siren
5302,[ 1733.   1523.   1209.  ... -4792.  -4262.5 -3582. ],siren
5303,[-11456.5 -12279.5 -12648.  ...   3681.    5183.    6515.5],siren
5304,[-2566.  -1501.5  -526.5 ...  9407.5 10209.5 11091.5],siren
5305,[  6683.   6011.   5260. ...  -6919.  -8973. -10548.],siren
5306,[11359.  11235.5 10747.  ... -1657.  -2301.  -2619.5],siren
5307,[-11662.5 -12505.5 -13243.  ...   5190.5   4668.5   4308.5],siren
5308,[  0.    0.    0.  ...  91.  305.  611.5],engine_idling
5309,[7210.  7053.  6810.5 ... 6697.  6762.5 6750.5],engine_idling
5310,[   847.5    987.5   1128.5 ... -11162.5 -11084.5 -11094.5],engine_idling
5311,[ 6689.5  6732.   6712.5 ... -3277.  -3357.  -3334. ],engine_idling
5312,[356.5  91.5 192.5 ... 378.  208.   58.5],engine_idling
5313,[56.5 60.  55.5 ... 36.5 44.5 55. ],dog_bark
5314,[ 263.5  103.    14.  ...  -93.5 -144.5 -143. ],dog_bark
5315,[-1001.  -1062.  -1022.5 ... -2312.5 -1727.  -1131.5],dog_bark
5316,[ -534.    -33.    337.  ... -1830.5 -1723.5 -1632.5],dog_bark
5317,[516. 565. 613. ... 800. 558. 345.],dog_bark
5318,[4034.  3978.  4086.  ... -516.5 -434.  -566. ],dog_bark
5319,[-399.  -234.5  -14.  ...  175.5  252.5  245. ],dog_bark
5320,[3410.  3326.  3314.5 ... -579.  -533.5 -570.5],dog_bark
5321,[1531.5 1446.5 1661.5 ... 2552.5 2452.5 2480. ],dog_bark
5322,[ 29.   28.   26.5 ... -17.  -28.5 -45.5],drilling
5323,[-15.  -11.   -9.5 ...  16.5   0.   -7. ],drilling
5324,[-23.5 -23.5 -25.  ... -24.5 -46.5 -52. ],drilling
5325,[  -32.5   -31.5   -37.  ... -2289.   3697.   3599.5],drilling
5326,[ 1164.5  -955.5 -1536.5 ...   861.    645.    692. ],drilling
5327,[ -58. -199. -209. ...  -14.    0.   14.],drilling
5328,[-68. -60. -56. ... -28. -28. -28.],drilling
5329,[  0.   0.   0. ... -56. -56. -56.],drilling
5330,[182.5 192.  196.  ... 149.5 191.5 228.5],siren
5331,[1868.  1863.  1866.  ... -318.5 -308.5 -301.5],siren
5332,[266.  298.5 321.5 ... 307.5 325.  332. ],siren
5333,[-292.5 -287.5 -282.  ...  459.5  475.   478.5],siren
5334,[-1458.5 -2078.5 -2712.  ...   -80.    -78.   -406.5],car_horn
5335,[  226.5   300.5   421.  ...  1312.5 -3134.5 -7519. ],car_horn
5336,[ -836.5 -1084.  -1445.  ...   737.   4310.5  7666. ],car_horn
5337,[ -520.   -556.5  -562.  ... -2178.5 -2503.5 -2747. ],street_music
5338,[ 5150.   4730.5  4155.  ... -3068.  -4865.5 -6157.5],street_music
5339,[-6071.  -5193.5 -5337.5 ...  -600.5  -627.5  -741. ],street_music
5340,[-2914.5 -3008.  -3080.5 ...  1068.5   822.5   643. ],street_music
5341,[-2499.5 -2311.5 -1770.  ...  -222.   -429.5  -495.5],street_music
5342,[  516.5   574.5   636.5 ... -3201.5 -3100.  -2988.5],street_music
5343,[-1484.  -1325.  -1124.5 ...  -468.5  -914.  -1250. ],street_music
5344,[-85.5 -73.5 161.5 ... 525.5 645.5 596. ],street_music
5345,[1065.5  684.5  603.  ... 2204.5 2195.5 2091.5],street_music
5346,[ -774.5 -1084.  -1230.  ...  -229.   -301.5  -507. ],street_music
5347,[ 725.5  354.   167.  ...    5.5 -148.  -359.5],street_music
5348,[-236.  -358.  -463.  ... -630.5 -379.  -171. ],street_music
5349,[   0.     0.     0.  ... -200.  -160.5 -206. ],dog_bark
5350,[ -91.5 -100.5  -21.5 ...   -8.    41.    82. ],dog_bark
5351,"[ 4.8240e+03  7.1230e+03  8.9625e+03 ... -3.5000e+00  1.6500e+01
 -6.0000e+00]",dog_bark
5352,[-20.  -12.  -36.  ...  93.5 102.5  80.5],dog_bark
5353,[-3325.  -3470.  -3268.5 ...  1010.    526.     20. ],children_playing
5354,[  25.5  509.5 1105.  ...  291.   363.5  131.5],children_playing
5355,"[-1.58000e+02  7.00000e+00  4.78500e+02 ...  6.84850e+03  8.80500e+03
  1.06565e+04]",children_playing
5356,[  337.5   211.5   252.5 ... -1006.5   661.5  1964.5],children_playing
5357,[ -921.5 -1183.  -1401.  ...    61.     24.5   193.5],children_playing
5358,[ 361.5  485.   539.  ... 1233.5  209.  -812. ],children_playing
5359,[ 1180.   1584.5  1815.  ... -1945.  -2215.  -1836.5],children_playing
5360,[ 195.5  307.5  450.5 ... 4397.5 5572.5 6055.5],children_playing
5361,[  605.   1088.   1489.5 ...  -461.5 -1296.  -1989.5],children_playing
5362,[ -494.   -280.     36.5 ... -2190.  -2532.5 -2636.5],children_playing
5363,[ 166.   766.  1390.5 ... 2753.  2309.5 1581. ],children_playing
5364,[6063.  7296.5 7703.5 ... 7433.5 8742.  9301.5],children_playing
5365,[-1210.   -969.5  -787.  ... -2112.  -1533.5  -779. ],children_playing
5366,[14408.5 15030.5 15350.5 ...  -433.   -694.   -767.5],children_playing
5367,[-4807.  -5087.5 -4948.  ...  1004.5   924.    750.5],children_playing
5368,[ 0.  0.  0. ... -1. -1. -1.],dog_bark
5369,[ 279.   150.5  -73.  ... 1191.  1060.  1070.5],jackhammer
5370,[ 355.5  282.    69.  ... -486.  -280.5 -171.5],jackhammer
5371,[-1147.5  -827.   -706.  ...   318.    543.5   746.5],jackhammer
5372,[-2306.5 -2100.5 -1134.5 ...  1713.5  1570.5  1320. ],jackhammer
5373,[  188.5  -712.  -1038.  ...   429.    448.    454.5],jackhammer
5374,[-357.5 -320.5 -604.5 ...  118.5  -55.5  -54.5],jackhammer
5375,[116.  104.5  48.5 ... 210.  266.   47.5],dog_bark
5376,[1043.  1209.5 2514.  ... -117.    16.5   18. ],jackhammer
5377,[-1016.  -1043.5 -1140.  ... -2726.5 -3045.   -672. ],jackhammer
5378,[ -168.5  -426.5 -1534.5 ... -1401.5 -1669.  -1291.5],jackhammer
5379,[3881.  2220.5 1067.5 ...  856.5  731.   456.5],jackhammer
5380,[-5952.  -5626.5 -4804.  ...  1520.5  2107.5  2782. ],jackhammer
5381,[1592.  2099.  2388.  ...  402.  -185.5 -642.5],jackhammer
5382,[-2225.  -2654.  -3214.  ...   710.    420.    448.5],jackhammer
5383,[  497.   -450.5 -1660.5 ...   780.5 -1064.  -1817. ],jackhammer
5384,[1413.   673.  -555.5 ...  -56.5 -714.  -965.5],jackhammer
5385,[ 3902.   -215.5 -2116.  ...   277.5   240.    176.5],jackhammer
5386,[-6567.  -6767.5 -6349.  ...   374.5   353.5    22. ],jackhammer
5387,[-1444.   -785.   -662.5 ...   118.5    76.5   100.5],street_music
5388,[ 625.  1128.  1369.5 ... -615.  -381.  -235. ],street_music
5389,[-1018.5  -737.   -441.5 ...  -703.5  -566.   -756.5],street_music
5390,[-1206.  -1453.5 -1411.5 ...  1153.5  1364.5  1487. ],street_music
5391,[-2520.  -3330.  -3941.5 ...  -816.5   -11.5   739. ],street_music
5392,[1392.5 1942.  2388.  ... -822.  -827.  -828. ],street_music
5393,[  -343.    -765.5  -1249.5 ... -10659.  -13710.  -16036. ],siren
5394,[  -9.5  319.5  427.  ...  291.   174.  -627.5],street_music
5395,[-325.5  200.   577.5 ... -206.  -333.5 -361.5],street_music
5396,[765.  718.  742.  ... 205.  237.  416.5],street_music
5397,[ 788.   671.5  261.  ... 2675.  3642.  4439. ],street_music
5398,[4868.5 4651.  3694.  ...  816.   646.   625.5],street_music
5399,[   0.     0.     0.  ...  181.  -139.5 -588. ],street_music
